xxxxx,2015-05-10 23:58:07.520,37.5965,32.5397,8.3,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-10 22:51:57.690,37.3092,36.1008,14.3,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-05-10 10:11:15.810,37.0515,35.5337,8.7,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-05-09 21:48:13.320,37.6813,32.5975,18.6,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-05-09 13:02:03.270,38.1013,36.3153,13.4,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-05-09 08:52:27.880,37.9012,36.0032,5.6,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-07 21:13:04.740,37.89,36.0418,1.7,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-07 03:39:32.300,37.6678,35.6067,5.4,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-05-07 02:55:10.910,37.6953,35.6162,5.3,xxxx,yyyyy,ML,1.5, 
xxxxx,2015-05-06 16:46:26.710,37.8883,36.0532,8.7,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-06 09:18:59.580,37.4358,34.4872,6.0,xxxx,yyyyy,ML,2.1, 
xxxxx,2015-05-06 07:27:06.230,39.3573,33.0823,6.4,xxxx,yyyyy,ML,2.1, 
xxxxx,2015-05-06 01:48:09.080,37.2473,36.0567,14.6,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-05-05 21:02:38.490,39.0677,33.2087,6.9,xxxx,yyyyy,ML,2.1, 
xxxxx,2015-05-05 20:49:40.200,39.0637,33.2158,9.6,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-05 19:37:27.070,39.057,33.2233,6.5,xxxx,yyyyy,ML,3.1, 
xxxxx,2015-05-05 18:04:04.730,37.0255,35.5638,9.3,xxxx,yyyyy,ML,2.2, 
xxxxx,2015-05-05 11:27:57.580,38.0152,34.3503,12.9,xxxx,yyyyy,ML,2.2, 
xxxxx,2015-05-05 05:59:26.630,37.656,35.607,14.8,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-05-05 02:22:12.850,37.645,35.588,10.5,xxxx,yyyyy,ML,2.3, 
xxxxx,2015-05-05 00:58:04.130,37.1135,34.5235,11.1,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-05-04 21:27:55.710,37.686,35.6015,12.1,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-05-04 10:44:37.260,38.0072,35.6148,3.1,xxxx,yyyyy,ML,2.0, 
xxxxx,2015-05-02 14:30:22.840,38.3903,34.2767,5.7,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-05-01 20:41:10.160,39.1142,32.8565,7.2,xxxx,yyyyy,ML,1.9, 
xxxxx,2015-05-01 06:05:41.680,39.12,32.8202,2.9,xxxx,yyyyy,ML,2.1, 
xxxxx,2015-04-30 21:54:21.440,37.396,36.0772,15.1,xxxx,yyyyy,ML,2.0, 
xxxxx,2015-04-30 21:04:50.100,37.3442,36.0897,15.0,xxxx,yyyyy,ML,2.5, 
xxxxx,2015-04-30 17:44:27.930,37.1687,35.9603,17.6,xxxx,yyyyy,ML,2.1, 
xxxxx,2015-04-30 11:54:14.890,37.622,35.442,18.1,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-04-30 11:23:37.390,37.106,34.676,9.0,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-04-30 04:37:45.780,38.0162,32.9758,4.3,xxxx,yyyyy,ML,2.0, 
xxxxx,2015-04-30 02:35:07.510,37.8245,35.0982,11.1,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-04-30 02:27:37.570,37.6882,35.608,5.7,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-04-29 10:48:50.450,38.0628,35.6073,11.6,xxxx,yyyyy,ML,1.8, 
xxxxx,2015-04-28 05:21:45.480,37.675,35.6075,18.0,xxxx,yyyyy,ML,1.5, 
xxxxx,2015-04-28 04:19:16.620,37.6583,32.7742,8.5,xxxx,yyyyy,ML,1.7, 
xxxxx,2015-04-27 14:59:07.340,37.1182,34.64,8.4,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-04-27 12:58:18.540,37.0498,34.8987,17.8,xxxx,yyyyy,ML,1.5, 
xxxxx,2015-04-25 16:21:16.020,37.682,35.5938,5.4,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-04-24 16:26:09.220,39.2948,33.524,18.5,xxxx,yyyyy,ML,1.6, 
xxxxx,2015-04-24 13:34:31.900,38.3173,34.2063,6.0,xxxx,yyyyy,ML,1.5, 
xxxxx,2015-04-23 17:26:59.720,37.174,36.222,4.5,xxxx,yyyyy,ML,2.6, 
