No    	Event ID	Date	Origin Time	Latitude	Longitude	Depth(km)	xM	MD	ML	Mw	Ms	Mb	Type	Location
000001	20150510235807	2015.05.10	23:58:07.52	37.5965	32.5397	008.3	1.9	0.0	1.9		0.0	0.0	Ke	SECME-CUMRA (KONYA) [North East  3.7 km]
000002	20150510231922	2015.05.10	23:19:22.58	36.9513	36.0523	010.7	2.2	0.0	2.2		0.0	0.0	Ke	YUKARIBURNAZ-ERZIN (HATAY) [North West  0.9 km]
000003	20150510225157	2015.05.10	22:51:57.69	37.3092	36.1008	014.3	1.6	0.0	1.6		0.0	0.0	Ke	CIGCIK-KADIRLI (OSMANIYE) [North 1.4 km]
000004	20150510182944	2015.05.10	18:29:44.56	37.3992	36.0775	023.1	1.7	0.0	1.7		0.0	0.0	Ke	YUSUFIZZETTIN-KADIRLI (OSMANIYE) [South 0.9 km]
000005	20150510101115	2015.05.10	10:11:15.81	37.0515	35.5337	008.7	1.6	0.0	1.6		0.0	0.0	Ke	HASANBEYLI-SARICAM (ADANA) [North West  0.4 km]
000006	20150509214813	2015.05.09	21:48:13.32	37.6813	32.5975	018.6	1.6	0.0	1.6		0.0	0.0	Ke	ICERICUMRA-CUMRA (KONYA) [North West  12.5 km]
000007	20150509130203	2015.05.09	13:02:03.27	38.1013	36.3153	013.4	1.7	0.0	1.7		0.0	0.0	Ke	KIRAZLIYURT-TUFANBEYLI (ADANA) [North East  2.4 km]
000008	20150509122848	2015.05.09	12:28:48.73	36.9002	34.8912	027.3	1.7	0.0	1.7		0.0	0.0	Ke	TARSUS (MERSIN) [South 1.3 km]
000009	20150509093944	2015.05.09	09:39:44.71	37.0878	34.7012	000.0	1.4	0.0	1.4		0.0	0.0	Sm	SARIKOYAK-CAMLIYAYLA (MERSIN) [South West  2.2 km]
000010	20150509085227	2015.05.09	08:52:27.88	37.9012	36.0032	005.6	1.9	0.0	1.9		0.0	0.0	Ke	CUMHURLU-SAIMBEYLI (ADANA) [South West  1.4 km]
000011	20150508125443	2015.05.08	12:54:43.76	36.5510	34.1292	000.0	1.8	0.0	1.8		0.0	0.0	Sm	KARAAHMETLI-ERDEMLI (MERSIN) [North East  0.3 km]
000012	20150508023029	2015.05.08	02:30:29.32	37.6667	35.6073	007.9	1.4	0.0	1.4		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [South West  2.9 km]
000013	20150507211304	2015.05.07	21:13:04.74	37.8900	36.0418	001.7	1.9	0.0	1.9		0.0	0.0	Ke	CUMHURLU-SAIMBEYLI (ADANA) [South East  3.1 km]
000014	20150507204422	2015.05.07	20:44:22.69	37.6900	35.6187	004.1	1.3	0.0	1.3		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [North West  1.8 km]
000015	20150507190019	2015.05.07	19:00:19.54	38.8667	32.7957	012.8	1.4	0.0	1.4		0.0	0.0	Ke	YENICEOBA-CIHANBEYLI (KONYA) [South East  0.6 km]
000016	20150507091310	2015.05.07	09:13:10.61	37.0538	32.2303	012.3	1.9	0.0	1.9		0.0	0.0	Ke	SOGUCAK-BOZKIR (KONYA) [South West  5.8 km]
000017	20150507033932	2015.05.07	03:39:32.30	37.6678	35.6067	005.4	1.7	0.0	1.7		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [  2.85 km]
000018	20150507025510	2015.05.07	02:55:10.91	37.6953	35.6162	005.3	1.5	0.0	1.5		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [North West  2.3 km]
000019	20150506201224	2015.05.06	20:12:24.59	36.6888	32.0630	016.8	2.1	0.0	2.1		0.0	0.0	Ke	DEREKOY-ALANYA (ANTALYA) [North East  4.2 km]
000020	20150506172853	2015.05.06	17:28:53.80	37.5145	35.5570	015.2	1.4	0.0	1.4		0.0	0.0	Ke	ENIZCAKIRI-KOZAN (ADANA) [South West  1.5 km]
000021	20150506164626	2015.05.06	16:46:26.71	37.8883	36.0532	008.7	1.9	0.0	1.9		0.0	0.0	Ke	TULU-SAIMBEYLI (ADANA) [North West  2.4 km]
000022	20150506153035	2015.05.06	15:30:35.94	39.5605	32.0288	013.3	1.6	0.0	1.6		0.0	0.0	Ke	IGCILER-POLATLI (ANKARA) [North West  1.5 km]
000023	20150506133037	2015.05.06	13:30:37.43	39.8517	33.0665	000.0	1.8	0.0	1.8		0.0	0.0	Sm	KARACAHASAN-ELMADAG (ANKARA) [West 13.4 km]
000024	20150506132058	2015.05.06	13:20:58.65	36.9223	34.5980	000.0	1.7	0.0	1.7		0.0	0.0	Sm	CELEBILI-TOROSLAR (MERSIN) [South West  2.4 km]
000025	20150506105003	2015.05.06	10:50:03.75	37.9918	34.6260	000.0	2.0	0.0	2.0		0.0	0.0	Sm	HANCERLI- (NIGDE) [South East  1.4 km]
000026	20150506091859	2015.05.06	09:18:59.58	37.4358	34.4872	006.0	2.1	0.0	2.1		0.0	0.0	Ke	EMIRLER-ULUKISLA (NIGDE) [South West  4.8 km]
000027	20150506072706	2015.05.06	07:27:06.23	39.3573	33.0823	006.4	2.1	0.0	2.1		0.0	0.0	Ke	YAYLALIOZU-BALA (ANKARA) [North West  0.8 km]
000028	20150506014809	2015.05.06	01:48:09.08	37.2473	36.0567	014.6	1.8	0.0	1.8		0.0	0.0	Ke	KARABACAK-KADIRLI (OSMANIYE) [South East  2.5 km]
000029	20150505210238	2015.05.05	21:02:38.49	39.0677	33.2087	006.9	2.1	0.0	2.1		0.0	0.0	Ke	KIRKKUYU-KULU (KONYA) [North West  4.4 km]
000030	20150505204940	2015.05.05	20:49:40.20	39.0637	33.2158	009.6	1.9	0.0	1.9		0.0	0.0	Ke	KIRKKUYU-KULU (KONYA) [North West  3.7 km]
000031	20150505193727	2015.05.05	19:37:27.07	39.0570	33.2233	006.5	3.1	0.0	3.1		0.0	0.0	Ke	KIRKKUYU-KULU (KONYA) [North West  2.7 km]
000032	20150505180404	2015.05.05	18:04:04.73	37.0255	35.5638	009.3	2.2	0.0	2.2		0.0	0.0	Ke	CIHADIYE-SARICAM (ADANA) [South 2.8 km]
000033	20150505152122	2015.05.05	15:21:22.73	37.0622	32.2295	023.0	1.8	0.0	1.8		0.0	0.0	Ke	SOGUCAK-BOZKIR (KONYA) [South West  5.3 km]
000034	20150505112757	2015.05.05	11:27:57.58	38.0152	34.3503	012.9	2.2	0.0	2.2		0.0	0.0	Ke	YAKACIK-ALTUNHISAR (NIGDE) [South East  1.5 km]
000035	20150505074647	2015.05.05	07:46:47.36	37.0542	36.3653	000.0	2.0	0.0	2.0		0.0	0.0	Sm	KARATAS- (OSMANIYE) [South West  2.7 km]
000036	20150505055926	2015.05.05	05:59:26.63	37.6560	35.6070	014.8	1.8	0.0	1.8		0.0	0.0	Ke	ERGENUSAGI-KOZAN (ADANA) [North East  2.7 km]
000037	20150505055708	2015.05.05	05:57:08.88	39.7408	32.8853	012.9	1.5	0.0	1.5		0.0	0.0	Ke	BEYNAM-BALA (ANKARA) [North 5.9 km]
000038	20150505022212	2015.05.05	02:22:12.85	37.6450	35.5880	010.5	2.3	0.0	2.3		0.0	0.0	Ke	ERGENUSAGI-KOZAN (ADANA) [North West  1.3 km]
000039	20150505005804	2015.05.05	00:58:04.13	37.1135	34.5235	011.1	1.8	0.0	1.8		0.0	0.0	Ke	ALANYALI-TOROSLAR (MERSIN) [North East  2.7 km]
000040	20150504212755	2015.05.04	21:27:55.71	37.6860	35.6015	012.1	1.7	0.0	1.7		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [North West  3.0 km]
000041	20150504130250	2015.05.04	13:02:50.44	39.7568	32.6010	000.0	1.8	0.0	1.8		0.0	0.0	Sm	DEVECI-HAYMANA (ANKARA) [North East  17.8 km]
000042	20150504114951	2015.05.04	11:49:51.92	36.9458	34.4625	000.0	1.7	0.0	1.7		0.0	0.0	Sm	KAYRAKKESLI-TOROSLAR (MERSIN) [North West  2.8 km]
000043	20150504104437	2015.05.04	10:44:37.26	38.0072	35.6148	003.1	2.0	0.0	2.0		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [South East  4.4 km]
000044	20150504030549	2015.05.04	03:05:49.48	36.9547	35.6107	028.4	1.7	0.0	1.7		0.0	0.0	Ke	VAYVAYLI-YUREGIR (ADANA) [North West  6.2 km]
000045	20150503030528	2015.05.03	03:05:28.16	37.7122	35.6192	005.0	2.6	0.0	2.6		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [North West  3.8 km]
000046	20150503012535	2015.05.03	01:25:35.64	38.2158	36.1085	008.2	1.3	0.0	1.3		0.0	0.0	Ke	EVCI-TUFANBEYLI (ADANA) [North 1.7 km]
000047	20150502150102	2015.05.02	15:01:02.34	37.0163	32.3972	013.4	1.8	0.0	1.8		0.0	0.0	Ke	YALINCEVRE-HADIM (KONYA) [South East  4.0 km]
000048	20150502144632	2015.05.02	14:46:32.92	39.3592	33.3928	000.0	1.8	0.0	1.8		0.0	0.0	Sm	KUCUKCAMILI-BALA (ANKARA) [North West  3.5 km]
000049	20150502143022	2015.05.02	14:30:22.84	38.3903	34.2767	005.7	1.8	0.0	1.8		0.0	0.0	Ke	DEMIRCI-GULAGAC (AKSARAY) [North West  1.6 km]
000050	20150501204110	2015.05.01	20:41:10.16	39.1142	32.8565	007.2	1.9	0.0	1.9		0.0	0.0	Ke	DOGUTEPE-KULU (KONYA) [North 3.4 km]
000051	20150501181842	2015.05.01	18:18:42.79	37.6723	35.6033	005.4	1.4	0.0	1.4		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [South West  2.9 km]
000052	20150501174107	2015.05.01	17:41:07.63	37.0195	34.7642	000.0	1.4	0.0	1.4		0.0	0.0	Sm	CAKIRLI-TARSUS (MERSIN) [East 2.9 km]
000053	20150501104606	2015.05.01	10:46:06.65	37.1753	36.2250	000.0	2.1	0.0	2.1		0.0	0.0	Sm	KAZMACA- (OSMANIYE) [South East  1.9 km]
000054	20150501073532	2015.05.01	07:35:32.45	38.6407	34.7683	000.0	1.9	0.0	1.9		0.0	0.0	Sm	UCHISAR- (NEVSEHIR) [North West  2.9 km]
000055	20150501060541	2015.05.01	06:05:41.68	39.1200	32.8202	002.9	2.1	0.0	2.1		0.0	0.0	Ke	KIRKPINAR-KULU (KONYA) [South West  3.1 km]
000056	20150430215421	2015.04.30	21:54:21.44	37.3960	36.0772	015.1	2.0	0.0	2.0		0.0	0.0	Ke	SABAPLI-KADIRLI (OSMANIYE) [West 1.2 km]
000057	20150430210450	2015.04.30	21:04:50.10	37.3442	36.0897	015.0	2.5	0.0	2.5		0.0	0.0	Ke	ANBERINARKI-KADIRLI (OSMANIYE) [East 2.1 km]
000058	20150430174427	2015.04.30	17:44:27.93	37.1687	35.9603	017.6	2.1	0.0	2.1		0.0	0.0	Ke	KOSRELI-CEYHAN (ADANA) [  1.69 km]
000059	20150430131046	2015.04.30	13:10:46.25	39.7800	32.5587	000.0	1.9	0.0	1.9		0.0	0.0	Sm	DEVECI-HAYMANA (ANKARA) [North 19.7 km]
000060	20150430115414	2015.04.30	11:54:14.89	37.6220	35.4420	018.1	1.7	0.0	1.7		0.0	0.0	Ke	DARILIK-ALADAG (ADANA) [North West  3.6 km]
000061	20150430112337	2015.04.30	11:23:37.39	37.1060	34.6760	009.0	1.8	0.0	1.8		0.0	0.0	Ke	SARIKAVAK-CAMLIYAYLA (MERSIN) [South West  0.9 km]
000062	20150430043745	2015.04.30	04:37:45.78	38.0162	32.9758	004.3	2.0	0.0	2.0		0.0	0.0	Ke	AKBAS-KARATAY (KONYA) [South East  4.0 km]
000063	20150430023507	2015.04.30	02:35:07.51	37.8245	35.0982	011.1	1.6	0.0	1.6		0.0	0.0	Ke	CUKURBAG-CAMARDI (NIGDE) [  3.69 km]
000064	20150430022737	2015.04.30	02:27:37.57	37.6882	35.6080	005.7	1.7	0.0	1.7		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [North West  2.5 km]
000065	20150429104850	2015.04.29	10:48:50.45	38.0628	35.6073	011.6	1.8	0.0	1.8		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [North East  3.1 km]
000066	20150429024709	2015.04.29	02:47:09.66	37.1660	35.8853	026.4	1.6	0.0	1.6		0.0	0.0	Ke	ELMAGOLU-CEYHAN (ADANA) [West 1.3 km]
000067	20150428195429	2015.04.28	19:54:29.11	37.6130	35.9308	020.2	1.3	0.0	1.3		0.0	0.0	Ke	MINNETLI-KOZAN (ADANA) [South East  0.3 km]
000068	20150428174556	2015.04.28	17:45:56.27	37.6638	35.6027	005.1	1.3	0.0	1.3		0.0	0.0	Ke	ERGENUSAGI-KOZAN (ADANA) [North East  3.4 km]
000069	20150428095700	2015.04.28	09:57:00.51	36.8557	34.6608	001.0	1.7	0.0	1.7		0.0	0.0	Ke	CAMILI-AKDENIZ (MERSIN) [South East  5.6 km]
000070	20150428052145	2015.04.28	05:21:45.48	37.6750	35.6075	018.0	1.5	0.0	1.5		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [South West  2.5 km]
000071	20150428041916	2015.04.28	04:19:16.62	37.6583	32.7742	008.5	1.7	0.0	1.7		0.0	0.0	Ke	ALEMDAR-CUMRA (KONYA) [West 2.2 km]
000072	20150427153947	2015.04.27	15:39:47.53	39.9205	34.5427	008.4	1.9	0.0	1.9		0.0	0.0	Ke	DAMBASAN- (YOZGAT) [South East  2.7 km]
000073	20150427151051	2015.04.27	15:10:51.68	38.0682	36.4015	000.0	1.6	0.0	1.6		0.0	0.0	Sm	SOGUKPINAR-GOKSUN (KAHRAMANMARAS) [North East  1.5 km]
000074	20150427145907	2015.04.27	14:59:07.34	37.1182	34.6400	008.4	1.6	0.0	1.6		0.0	0.0	Ke	KORMENLIK-CAMLIYAYLA (MERSIN) [North East  0.8 km]
000075	20150427130244	2015.04.27	13:02:44.50	39.7572	32.6018	000.0	1.9	0.0	1.9		0.0	0.0	Sm	DEVECI-HAYMANA (ANKARA) [North East  17.8 km]
000076	20150427125818	2015.04.27	12:58:18.54	37.0498	34.8987	017.8	1.5	0.0	1.5		0.0	0.0	Ke	SAGLIKLI-TARSUS (MERSIN) [North West  1.8 km]
000077	20150427112448	2015.04.27	11:24:48.26	39.9153	34.5328	009.9	2.3	0.0	2.3		0.0	0.0	Ke	DAMBASAN- (YOZGAT) [South East  2.4 km]
000078	20150427092155	2015.04.27	09:21:55.68	39.9140	34.5270	005.4	2.6	0.0	2.6		0.0	0.0	Ke	DAMBASAN- (YOZGAT) [South East  2.3 km]
000079	20150426104652	2015.04.26	10:46:52.85	38.0283	35.6077	005.0	1.8	0.0	1.8		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [South East  2.3 km]
000080	20150425162116	2015.04.25	16:21:16.02	37.6820	35.5938	005.4	1.6	0.0	1.6		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [West 3.6 km]
000081	20150425000607	2015.04.25	00:06:07.05	38.3143	36.2345	001.6	1.4	0.0	1.4		0.0	0.0	Ke	KAYAPINAR-TUFANBEYLI (ADANA) [South West  3.3 km]
000082	20150424221827	2015.04.24	22:18:27.00	39.7820	35.3118	007.8	3.1	0.0	3.1		0.0	0.0	Ke	MUGALLI-SORGUN (YOZGAT) [North West  3.1 km]
000083	20150424162609	2015.04.24	16:26:09.22	39.2948	33.5240	018.5	1.6	0.0	1.6		0.0	0.0	Ke	HIRFANLAR-KAMAN (KIRSEHIR) [North West  1.4 km]
000084	20150424161650	2015.04.24	16:16:50.15	39.2837	33.5513	017.7	1.2	0.0	1.2		0.0	0.0	Ke	HIRFANLAR-KAMAN (KIRSEHIR) [East 1.5 km]
000085	20150424133431	2015.04.24	13:34:31.90	38.3173	34.2063	006.0	1.5	0.0	1.5		0.0	0.0	Ke	UZUNKAYA-GUZELYURT (AKSARAY) [North West  2.9 km]
000086	20150424110355	2015.04.24	11:03:55.24	36.9063	34.6693	001.0	1.9	0.0	1.9		0.0	0.0	Ke	HEBILLI-AKDENIZ (MERSIN) [South East  1.5 km]
000087	20150424080535	2015.04.24	08:05:35.30	38.6450	35.7778	000.0	2.2	0.0	2.2		0.0	0.0	Sm	KAMBER-TALAS (KAYSERI) [North East  1.0 km]
000088	20150423172659	2015.04.23	17:26:59.72	37.1740	36.2220	004.5	2.6	0.0	2.6		0.0	0.0	Ke	KAZMACA- (OSMANIYE) [South East  1.8 km]
000089	20150423110141	2015.04.23	11:01:41.50	39.4790	33.4755	004.2	2.0	0.0	2.0		0.0	0.0	Ke	HACIYUSUFLU-CELEBI (KIRIKKALE) [South East  2.2 km]
000090	20150422144149	2015.04.22	14:41:49.07	39.3593	33.4825	000.0	1.3	0.0	1.3		0.0	0.0	Sm	KARGINYENICE-KAMAN (KIRSEHIR) [North West  2.2 km]
000091	20150422121008	2015.04.22	12:10:08.95	38.4462	34.2975	008.3	1.7	0.0	1.7		0.0	0.0	Ke	AKMEZAR-GULAGAC (AKSARAY) [South West  2.2 km]
000092	20150422105800	2015.04.22	10:58:00.76	38.0088	35.6372	004.1	1.8	0.0	1.8		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [South East  5.6 km]
000093	20150422105705	2015.04.22	10:57:05.39	38.0018	35.6285	005.0	1.5	0.0	1.5		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [South East  5.6 km]
000094	20150422105621	2015.04.22	10:56:21.23	37.9522	35.6462	003.7	1.6	0.0	1.6		0.0	0.0	Ke	ORUCLU-FEKE (ADANA) [North West  4.9 km]
000095	20150422104744	2015.04.22	10:47:44.52	39.5855	32.8965	000.0	1.7	0.0	1.7		0.0	0.0	Sm	BEYNAM-BALA (ANKARA) [South 11.4 km]
000096	20150421100846	2015.04.21	10:08:46.51	38.7423	35.2635	000.0	1.7	0.0	1.7		0.0	0.0	Sm	SARAYCIK-INCESU (KAYSERI) [North West  2.2 km]
000097	20150420142822	2015.04.20	14:28:22.49	37.2158	35.8073	008.8	1.8	0.0	1.8		0.0	0.0	Ke	CATALHUYUK-CEYHAN (ADANA) [North West  2.2 km]
000098	20150420135306	2015.04.20	13:53:06.18	37.3448	35.0405	003.3	1.8	0.0	1.8		0.0	0.0	Ke	GILDIRLI-KARAISALI (ADANA) [South West  2.0 km]
000099	20150420104947	2015.04.20	10:49:47.65	38.0065	35.6398	012.2	1.8	0.0	1.8		0.0	0.0	Ke	KARAKOY-YAHYALI (KAYSERI) [South East  6.0 km]
000100	20150420023145	2015.04.20	02:31:45.39	38.7827	33.5275	019.2	1.7	0.0	1.7		0.0	0.0	Ke	KARAMOLLAUSAGI-SEREFLIKOCHISAR (ANKARA) [South 6.5 km]
000101	20150420010359	2015.04.20	01:03:59.89	37.2785	34.9522	006.7	1.3	0.0	1.3		0.0	0.0	Ke	KUSCULAR-TARSUS (MERSIN) [North 1.1 km]
000102	20150419185557	2015.04.19	18:55:57.28	37.4085	36.3522	004.5	1.7	0.0	1.7		0.0	0.0	Ke	KIZIK-ANDIRIN (KAHRAMANMARAS) [  1.08 km]
000103	20150419173811	2015.04.19	17:38:11.02	39.0725	33.6955	006.4	2.3	0.0	2.3		0.0	0.0	Ke	YUSUFUSAGI-EVREN (ANKARA) [  .37 km]
000104	20150419164532	2015.04.19	16:45:32.13	37.6627	35.6137	005.4	2.0	0.0	2.0		0.0	0.0	Ke	MARANKECILI-KOZAN (ADANA) [  2.72 km]
000105	20150418170725	2015.04.18	17:07:25.58	37.6767	36.1245	005.3	2.1	0.0	2.1		0.0	0.0	Ke	ESENLI-SUMBAS (OSMANIYE) [North East  5.3 km]
000106	20150418120234	2015.04.18	12:02:34.78	38.0808	35.3840	005.0	2.1	0.0	2.1		0.0	0.0	Ke	YAHYALI (KAYSERI) [South East  3.0 km]
000107	20150418092918	2015.04.18	09:29:18.87	37.1275	34.6435	009.2	1.8	0.0	1.8		0.0	0.0	Ke	KORMENLIK-CAMLIYAYLA (MERSIN) [North East  1.7 km]
000108	20150417131855	2015.04.17	13:18:55.14	38.9367	33.7240	006.7	1.6	0.0	1.6		0.0	0.0	Ke	TORUNOBASI-EVREN (ANKARA) [South East  2.1 km]
000109	20150417103739	2015.04.17	10:37:39.10	38.2665	33.9548	005.0	2.1	0.0	2.1		0.0	0.0	Ke	KUTLU- (AKSARAY) [South East  9.1 km]
000110	20150417090655	2015.04.17	09:06:55.81	36.5748	34.1290	002.6	1.9	0.0	1.9		0.0	0.0	Ke	ESENPINAR-ERDEMLI (MERSIN) [South East  2.4 km]
000111	20150417085224	2015.04.17	08:52:24.76	37.0687	34.8755	012.1	1.8	0.0	1.8		0.0	0.0	Ke	GOCUK-TARSUS (MERSIN) [South East  1.8 km]
000112	20150416214822	2015.04.16	21:48:22.00	37.4895	36.4253	010.4	1.8	0.0	1.8		0.0	0.0	Ke	KOKLU-ANDIRIN (KAHRAMANMARAS) [West 1.7 km]
000113	20150416140419	2015.04.16	14:04:19.43	37.6342	35.6033	005.4	2.3	0.0	2.3		0.0	0.0	Ke	ERGENUSAGI-KOZAN (ADANA) [East 0.8 km]
000114	20150416104755	2015.04.16	10:47:55.69	37.9810	35.6420	005.0	1.6	0.0	1.6		0.0	0.0	Ke	ORUCLU-FEKE (ADANA) [North West  7.2 km]
000115	20150415130524	2015.04.15	13:05:24.26	39.7568	32.5383	000.0	1.9	0.0	1.9		0.0	0.0	Sm	DEVECI-HAYMANA (ANKARA) [North 17.0 km]
000116	20150414195920	2015.04.14	19:59:20.23	37.0303	35.6325	016.1	2.1	0.0	2.1		0.0	0.0	Ke	UNLUCE-SARICAM (ADANA) [South West  5.3 km]
000117	20150414132459	2015.04.14	13:24:59.09	38.0090	34.6562	000.0	1.9	0.0	1.9		0.0	0.0	Sm	YESILBURC- (NIGDE) [South West  1.1 km]
000118	20150414123445	2015.04.14	12:34:45.45	37.6467	35.4370	014.0	1.4	0.0	1.4		0.0	0.0	Ke	KUP-ALADAG (ADANA) [South West  6.3 km]
000119	20150414113500	2015.04.14	11:35:00.58	38.8633	32.7957	014.3	2.0	0.0	2.0		0.0	0.0	Ke	YENICEOBA-CIHANBEYLI (KONYA) [South East  0.9 km]
000120	20150413225508	2015.04.13	22:55:08.33	37.1365	34.5302	007.3	1.7	0.0	1.7		0.0	0.0	Ke	SEBIL-CAMLIYAYLA (MERSIN) [North West  3.0 km]
000121	20150413181635	2015.04.13	18:16:35.92	39.1993	36.1518	005.0	2.5	0.0	2.5		0.0	0.0	Ke	IKIZCE-GEMEREK (SIVAS) [South West  2.2 km]
000122	20150412065342	2015.04.12	06:53:42.84	37.9242	36.3263	001.0	1.6	0.0	1.6		0.0	0.0	Ke	HACIKODAL-GOKSUN (KAHRAMANMARAS) [North East  2.1 km]
000123	20150412062332	2015.04.12	06:23:32.00	38.4923	35.1018	006.9	1.8	0.0	1.8		0.0	0.0	Ke	GULBAYIR-YESILHISAR (KAYSERI) [North East  5.7 km]
000124	20150412045444	2015.04.12	04:54:44.23	36.7092	36.0060	008.8	1.9	0.0	1.9		0.0	0.0	Ke	ISKENDERUN KORFEZI (AKDENIZ)
000125	20150411152307	2015.04.11	15:23:07.74	38.6958	33.6437	008.3	2.9	0.0	2.9		0.0	0.0	Ke	CALOREN-SEREFLIKOCHISAR (ANKARA) [South West  9.9 km]
000126	20150411151156	2015.04.11	15:11:56.28	39.9432	32.3543	005.8	2.0	0.0	2.0		0.0	0.0	Ke	AYAS (ANKARA) [South East  8.7 km]
000127	20150411144228	2015.04.11	14:42:28.14	38.9632	33.6942	004.7	1.3	0.0	1.3		0.0	0.0	Ke	IBRAHIMBEYLI-EVREN (ANKARA) [South West  0.9 km]
000128	20150410172236	2015.04.10	17:22:36.58	38.3162	36.2585	006.7	1.7	0.0	1.7		0.0	0.0	Ke	KAYAPINAR-TUFANBEYLI (ADANA) [South West  1.6 km]
000129	20150410163051	2015.04.10	16:30:51.73	38.3113	36.2493	005.4	2.4	0.0	2.4		0.0	0.0	Ke	KAYAPINAR-TUFANBEYLI (ADANA) [South West  2.5 km]
000130	20150410160140	2015.04.10	16:01:40.74	38.3388	36.2368	005.0	1.7	0.0	1.7		0.0	0.0	Ke	AYVAT-TUFANBEYLI (ADANA) [South East  1.1 km]
000131	20150410150552	2015.04.10	15:05:52.33	37.4380	36.3947	010.7	2.1	0.0	2.1		0.0	0.0	Ke	KUZGUN-ANDIRIN (KAHRAMANMARAS) [North West  1.4 km]
000132	20150410124401	2015.04.10	12:44:01.98	37.6322	35.4287	007.6	1.8	0.0	1.8		0.0	0.0	Ke	DARILIK-ALADAG (ADANA) [North West  5.2 km]
000133	20150410042607	2015.04.10	04:26:07.16	37.6952	32.8055	002.3	2.0	0.0	2.0		0.0	0.0	Ke	KUCUKKOY-CUMRA (KONYA) [North West  2.4 km]
000134	20150410040049	2015.04.10	04:00:49.78	37.6348	32.5302	011.9	2.1	0.0	2.1		0.0	0.0	Ke	KAYHUYUK-MERAM (KONYA) [East 7.3 km]
000135	20150408111129	2015.04.08	11:11:29.42	38.6452	35.7987	000.0	1.9	0.0	1.9		0.0	0.0	Sm	CEVLIK-TALAS (KAYSERI) [North East  2.6 km]
000136	20150408030441	2015.04.08	03:04:41.36	37.3442	36.4217	010.8	1.7	0.0	1.7		0.0	0.0	Ke	ELBEYLI-DUZICI (OSMANIYE) [North 1.8 km]
000137	20150407111457	2015.04.07	11:14:57.98	39.5875	32.8722	000.0	1.7	0.0	1.7		0.0	0.0	Sm	BEYNAM-BALA (ANKARA) [South West  11.4 km]
000138	20150407023204	2015.04.07	02:32:04.50	37.3658	35.9675	014.8	1.3	0.0	1.3		0.0	0.0	Ke	HARDALLIK-KADIRLI (OSMANIYE) [South West  0.9 km]
000139	20150407022120	2015.04.07	02:21:20.93	37.8027	36.2372	018.4	1.7	0.0	1.7		0.0	0.0	Ke	HALILBEYLI-SAIMBEYLI (ADANA) [North East  5.3 km]
000140	20150406233159	2015.04.06	23:31:59.27	38.8265	33.3878	008.1	1.8	0.0	1.8		0.0	0.0	Ke	HAMZALI-SEREFLIKOCHISAR (ANKARA) [South West  7.6 km]
000141	20150406225521	2015.04.06	22:55:21.43	37.1117	34.5617	008.0	1.6	0.0	1.6		0.0	0.0	Ke	SEBIL-CAMLIYAYLA (MERSIN) [South 2.0 km]
000142	20150406131129	2015.04.06	13:11:29.61	39.8402	33.0050	000.0	1.9	0.0	1.9		0.0	0.0	Sm	MAMAK (ANKARA) [South East  13.2 km]
000143	20150406094756	2015.04.06	09:47:56.03	38.8373	35.8678	000.0	1.5	0.0	1.5		0.0	0.0	Sm	BUNYAN (KAYSERI) [South East  2.4 km]
000144	20150406043544	2015.04.06	04:35:44.27	37.1257	34.5297	009.2	2.8	0.0	2.8		0.0	0.0	Ke	SEBIL-CAMLIYAYLA (MERSIN) [West 3.0 km]
000145	20150406030838	2015.04.06	03:08:38.01	37.5447	36.4292	008.4	2.2	0.0	2.2		0.0	0.0	Ke	DARIOVASI-ANDIRIN (KAHRAMANMARAS) [North West  1.2 km]
000146	20150405222152	2015.04.05	22:21:52.01	37.8293	35.0822	010.3	1.6	0.0	1.6		0.0	0.0	Ke	CUKURBAG-CAMARDI (NIGDE) [South East  2.2 km]
000147	20150405005227	2015.04.05	00:52:27.71	37.8477	35.0872	012.8	1.8	0.0	1.8		0.0	0.0	Ke	DEMIRKAZIK-CAMARDI (NIGDE) [South West  1.6 km]
000148	20150404193131	2015.04.04	19:31:31.64	37.8302	35.0808	010.9	1.7	0.0	1.7		0.0	0.0	Ke	CUKURBAG-CAMARDI (NIGDE) [South East  2.0 km]
000149	20150404121727	2015.04.04	12:17:27.80	37.5737	35.4193	025.1	1.3	0.0	1.3		0.0	0.0	Ke	ALADAG (ADANA) [North East  3.8 km]
