No    	Event ID	Date	Origin Time	Latitude	Longitude	Depth(km)	xM	MD	ML	Mw	Ms	Mb	Type	Location
000758	20130614143149	2013.06.14	14:31:49.12	37.1572	34.7862	004.9	1.8	0.0	1.8		0.0	0.0	Ke	KABURGEDIGI-TARSUS (MERSiN) [  1.09 km]
000759	20130614084415	2013.06.14	08:44:15.86	37.3608	34.7328	006.4	2.0	0.0	2.0		0.0	0.0	Ke	AKCATEKIR-POZANTI (ADANA) [  7.16 km]
000760	20130614080724	2013.06.14	08:07:24.45	38.4622	34.2708	005.0	2.0	0.0	2.0		0.0	0.0	Ke	PINARBASI-GULAGAC (AKSARAY) [  1.56 km]
000761	20130614065709	2013.06.14	06:57:09.57	37.0027	35.3938	014.9	1.8	0.0	1.8		0.0	0.0	Ke	SARICAM (ADANA) [  2.57 km]
000762	20130613155200	2013.06.13	15:52:00.10	38.7343	35.7327	006.6	2.0	0.0	2.0		0.0	0.0	Ke	DAGARDI-BUNYAN (KAYSERi) [North West  7.0 km]
000763	20130613140836	2013.06.13	14:08:36.40	38.6007	35.6977	007.0	2.1	0.0	2.1		0.0	0.0	Ke	ARDIC-TALAS (KAYSERi) [South West  1.9 km]
000764	20130613085533	2013.06.13	08:55:33.54	38.6863	35.8425	008.2	1.6	0.0	1.6		0.0	0.0	Sm	KOCCAGIZ-TALAS (KAYSERi) [North East  2.0 km]
000765	20130612160105	2013.06.12	16:01:05.40	37.1695	34.7670	009.8	1.8	0.0	1.8		0.0	0.0	Ke	KURTCUKURU-TARSUS (MERSiN) [  1.26 km]
000766	20130612155712	2013.06.12	15:57:12.71	37.4372	34.1723	009.4	1.8	0.0	1.8		0.0	0.0	Ke	YILDIZLI-EREGLI (KONYA) [North East  1.7 km]
000767	20130611155818	2013.06.11	15:58:18.90	37.0725	34.6717	008.1	2.7	0.0	2.7		0.0	0.0	Ke	BOZTEPE-TARSUS (MERSiN) [South East  3.7 km]
000768	20130610134421	2013.06.10	13:44:21.42	38.7138	34.7795	005.0	2.2	0.0	2.2		0.0	0.0	Ke	AVANOS (NEVSEHiR) [West 5.4 km]
000769	20130610123416	2013.06.10	12:34:16.30	38.6332	35.7868	004.2	2.2	0.0	2.2		0.0	0.0	Sm	CEVLIK-TALAS (KAYSERi) [North East  1.7 km]
000770	20130610070113	2013.06.10	07:01:13.91	37.5508	35.6978	005.4	2.0	0.0	2.0		0.0	0.0	Ke	KIZILLAR-KOZAN (ADANA) [North West  2.7 km]
000771	20130609162920	2013.06.09	16:29:20.92	38.7118	35.6227	005.3	1.9	0.0	1.9		0.0	0.0	Ke	TALAS (KAYSERi) [North East  6.4 km]
000772	20130607232217	2013.06.07	23:22:17.38	37.5487	35.6788	005.4	1.5	0.0	1.5		0.0	0.0	Ke	AKARCA-KOZAN (ADANA) [South East  3.6 km]
000773	20130607231725	2013.06.07	23:17:25.19	37.5528	35.6838	007.1	1.8	0.0	1.8		0.0	0.0	Ke	AKARCA-KOZAN (ADANA) [South East  4.1 km]
000774	20130606144237	2013.06.06	14:42:37.02	38.0267	34.5498	010.0	1.9	0.0	1.9		0.0	0.0	Ke	FESLEGEN- (NiGDE) [North 4.5 km]
000775	20130605155631	2013.06.05	15:56:31.21	37.9732	34.8263	006.1	2.1	0.0	2.1		0.0	0.0	Ke	OZYURT- (NiGDE) [North West  3.0 km]
000776	20130605134517	2013.06.05	13:45:17.11	38.4637	34.2792	007.2	2.1	0.0	2.1		0.0	0.0	Ke	PINARBASI-GULAGAC (AKSARAY) [North West  2.7 km]
000777	20130605125146	2013.06.05	12:51:46.04	37.7025	35.4673	005.4	2.0	0.0	2.0		0.0	0.0	Ke	KUP-ALADAG (ADANA) [North West  2.3 km]
000778	20130605083502	2013.06.05	08:35:02.25	38.9545	34.9397	005.3	2.0	0.0	2.0		0.0	0.0	Ke	MAHMAT-AVANOS (NEVSEHiR) [North East  3.2 km]
000779	20130604205835	2013.06.04	20:58:35.02	37.5340	35.6987	005.0	2.0	0.0	2.0		0.0	0.0	Ke	KIZILLAR-KOZAN (ADANA) [North West  2.3 km]
000780	20130604131145	2013.06.04	13:11:45.56	38.7343	35.7853	006.3	1.9	0.0	1.9		0.0	0.0	Ke	DAGARDI-BUNYAN (KAYSERi) [North West  4.1 km]
000781	20130603132348	2013.06.03	13:23:48.74	38.3420	34.0643	007.5	2.2	0.0	2.2		0.0	0.0	Ke	AKSARAY [  3.95 km]
000782	20130602210427	2013.06.02	21:04:27.12	37.0125	34.5882	027.1	1.7	0.0	1.7		0.0	0.0	Ke	GOZNE-TOROSLAR (MERSiN) [  2.26 km]
000783	20130602053015	2013.06.02	05:30:15.31	37.0683	34.4602	015.0	1.9	0.0	1.9		0.0	0.0	Ke	ATLILAR-TOROSLAR (MERSiN) [  2.83 km]
000784	20130601160037	2013.06.01	16:00:37.44	37.0867	34.6827	003.8	2.5	0.0	2.5		0.0	0.0	Ke	SARIKAVAK-CAMLIYAYLA (MERSiN) [South 2.7 km]
000785	20130601144102	2013.06.01	14:41:02.63	37.9370	34.5383	005.0	2.5	0.0	2.5		0.0	0.0	Ke	OKCU-BOR (NIGDE) [South West  0.4 km]
000786	20130531235753	2013.05.31	23:57:53.12	38.4013	33.3702	006.5	2.1	0.0	2.1		0.0	0.0	Ke	ESKIL (AKSARAY) [  3.71 km]
000787	20130531222232	2013.05.31	22:22:32.61	37.4547	35.6837	003.9	1.6	0.0	1.6		0.0	0.0	Ke	KARACAOREN-KOZAN (ADANA) [  3.38 km]
000788	20130530162342	2013.05.30	16:23:42.67	38.4457	35.0750	008.3	1.8	0.0	1.8		0.0	0.0	Ke	GULBAYIR-YESILHISAR (KAYSERi) [North West  0.1 km]
000789	20130530114413	2013.05.30	11:44:13.75	37.4838	35.6665	005.0	2.5	0.0	2.5		0.0	0.0	Ke	POSTKABASAKAL-KOZAN (ADANA) [South 0.3 km]
000790	20130530090136	2013.05.30	09:01:36.24	38.9618	33.9062	004.9	2.1	0.0	2.1		0.0	0.0	Ke	BOGAZKOY-SARIYAHSI (AKSARAY) [North East  1.7 km]
000791	20130530061630	2013.05.30	06:16:30.99	38.7500	33.9658	006.8	2.2	0.0	2.2		0.0	0.0	Ke	NAMLIKISLA-ORTAKOY (AKSARAY) [South West  2.2 km]
000792	20130529142231	2013.05.29	14:22:31.55	38.6572	35.7843	005.0	2.1	0.0	2.1		0.0	0.0	Sm	KAMBER-TALAS (KAYSERi) [North East  1.8 km]
000793	20130529134608	2013.05.29	13:46:08.54	38.4117	33.5103	007.9	1.8	0.0	1.8		0.0	0.0	Ke	BUGET-ESKIL (AKSARAY) [North East  9.3 km]
000794	20130529071054	2013.05.29	07:10:54.82	38.4100	33.4607	020.6	2.1	0.0	2.1		0.0	0.0	Ke	ESKIL (AKSARAY) [North East  4.3 km]
000795	20130529070738	2013.05.29	07:07:38.23	38.3885	33.4320	013.6	1.8	0.0	1.8		0.0	0.0	Ke	ESKIL (AKSARAY) [South East  2.6 km]
000796	20130529032247	2013.05.29	03:22:47.81	38.4175	33.4395	012.9	1.6	0.0	1.6		0.0	0.0	Ke	ESKIL (AKSARAY) [North East  3.1 km]
000797	20130529023924	2013.05.29	02:39:24.97	38.3853	33.3957	011.7	1.7	0.0	1.7		0.0	0.0	Ke	ESKIL (AKSARAY) [South West  2.9 km]
000798	20130529021346	2013.05.29	02:13:46.22	37.0180	35.6522	025.1	2.1	0.0	2.1		0.0	0.0	Ke	CAKALDERE-CEYHAN (ADANA) [North West  4.4 km]
000799	20130528194233	2013.05.28	19:42:33.49	38.4023	33.4350	014.4	1.6	0.0	1.6		0.0	0.0	Ke	ESKIL (AKSARAY) [East 1.9 km]
000800	20130528191808	2013.05.28	19:18:08.56	38.3863	33.3980	014.1	2.2	0.0	2.2		0.0	0.0	Ke	ESKIL (AKSARAY) [South West  2.1 km]
000801	20130528171824	2013.05.28	17:18:24.92	38.3872	33.4232	022.0	1.8	0.0	1.8		0.0	0.0	Ke	ESKIL (AKSARAY) [South East  1.9 km]
000802	20130528141912	2013.05.28	14:19:12.25	38.6485	35.7678	003.4	2.0	0.0	2.0		0.0	0.0	Sm	KAMBER-TALAS (KAYSERI) [North 0.8 km]
000803	20130528120143	2013.05.28	12:01:43.24	38.3962	33.4077	008.4	2.7	0.0	2.7		0.0	0.0	Ke	ESKIL (AKSARAY) [South West  0.8 km]
000804	20130527234048	2013.05.27	23:40:48.24	38.4092	33.4483	007.7	2.0	0.0	2.0		0.0	0.0	Ke	ESKIL (AKSARAY) [North East  3.2 km]
000805	20130527144400	2013.05.27	14:44:00.51	38.9752	34.9882	001.2	2.2	0.0	2.2		0.0	0.0	Ke	KALABA-AVANOS (NEVSEHIR) [North West  1.8 km]
000806	20130527083246	2013.05.27	08:32:46.95	37.1867	34.7693	002.0	1.7	0.0	1.7		0.0	0.0	Ke	SANDAL-TARSUS (MERSiN) [North West  1.6 km]
000807	20130525235748	2013.05.25	23:57:48.99	38.3572	33.4020	018.0	1.7	0.0	1.7		0.0	0.0	Ke	ESKIL (AKSARAY) [South West  5.0 km]
000808	20130525142633	2013.05.25	14:26:33.68	38.5750	35.8598	005.0	2.3	0.0	2.3		0.0	0.0	Ke	KIZILOREN-TOMARZA (KAYSERi) [West 4.2 km]
000809	20130525130633	2013.05.25	13:06:33.83	37.9713	34.7400	009.3	2.3	0.0	2.3		0.0	0.0	Ke	GUMUSLER- (NiGDE) [South West  3.6 km]
000810	20130525104916	2013.05.25	10:49:16.24	38.4323	35.8168	017.8	2.4	0.0	2.4		0.0	0.0	Ke	TOMARZA (KAYSERi) [South East  2.3 km]
000811	20130525094648	2013.05.25	09:46:48.98	38.0468	34.9028	004.8	2.2	0.0	2.2		0.0	0.0	Ke	DEGIRMENLI- (NIGDE) [North East  0.5 km]
000812	20130524044656	2013.05.24	04:46:56.94	38.4210	33.4328	007.7	1.8	0.0	1.8		0.0	0.0	Ke	ESKIL (AKSARAY) [  2.76 km]
000813	20130523211201	2013.05.23	21:12:01.99	37.5572	35.6745	011.6	1.7	0.0	1.7		0.0	0.0	Ke	AKARCA-KOZAN (ADANA) [South East  4.0 km]
000814	20130523210914	2013.05.23	21:09:14.93	37.5413	35.6690	005.2	2.2	0.0	2.2		0.0	0.0	Ke	KIZILLAR-KOZAN (ADANA) [North West  4.1 km]
000815	20130523210633	2013.05.23	21:06:33.83	37.5112	35.6730	005.3	2.4	0.0	2.4		0.0	0.0	Ke	POSTKABASAKAL-KOZAN (ADANA) [North 2.5 km]
000816	20130523130307	2013.05.23	13:03:07.36	38.6355	35.6838	005.4	2.2	0.0	2.2		0.0	0.0	Ke	ARDIC-TALAS (KAYSERi) [North West  4.2 km]
000817	20130522140227	2013.05.22	14:02:27.15	37.4563	35.6760	001.4	2.6	0.0	2.6		0.0	0.0	Ke	BAGTEPE-KOZAN (ADANA) [North East  3.3 km]
000818	20130521042554	2013.05.21	04:25:54.41	37.5192	35.6612	005.4	2.2	0.0	2.2		0.0	0.0	Ke	POSTKABASAKAL-KOZAN (ADANA) [North West  3.1 km]
000819	20130521005010	2013.05.21	00:50:10.75	38.3997	33.4025	009.9	2.4	0.0	2.4		0.0	0.0	Ke	ESKIL (AKSARAY) [South West  0.8 km]
000820	20130520192933	2013.05.20	19:29:33.54	38.3930	33.4125	008.9	2.4	0.0	2.4		0.0	0.0	Ke	ESKIL (AKSARAY) [South 1.0 km]
000821	20130520112527	2013.05.20	11:25:27.17	38.8885	35.7608	003.2	1.8	0.0	1.8		0.0	0.0	Ke	SARIMSAKLI-MELIKGAZI (KAYSERi) [South East  3.8 km]
